date,open,high,low,close,volume,average,barCount
2023-06-02 10:00:00-05:00,4448.0,4457.0,4448.0,4455.0,-1.0,-1.0,-1
2023-06-02 11:00:00-05:00,4455.0,4461.25,4452.0,4461.25,-1.0,-1.0,-1
2023-06-02 12:00:00-05:00,4461.25,4463.5,4459.5,4462.75,-1.0,-1.0,-1
2023-06-02 13:00:00-05:00,4462.75,4465.0,4457.5,4463.75,-1.0,-1.0,-1
2023-06-02 14:00:00-05:00,4463.75,4467.5,4458.25,4459.25,-1.0,-1.0,-1
2023-06-02 15:00:00-05:00,4459.25,4460.5,4135.5,4300.75,-1.0,-1.0,-1
2023-06-05 08:30:00-05:00,4468.0,4630.25,4135.0,4135.0,-1.0,-1.0,-1
2023-06-05 09:00:00-05:00,4135.0,4471.75,4135.0,4469.0,-1.0,-1.0,-1
2023-06-05 10:00:00-05:00,4469.0,4475.0,4468.75,4473.25,-1.0,-1.0,-1
2023-06-05 11:00:00-05:00,4473.25,4479.0,4470.75,4479.0,-1.0,-1.0,-1
2023-06-05 12:00:00-05:00,4479.0,4628.5,4467.5,4627.5,-1.0,-1.0,-1
2023-06-05 13:00:00-05:00,4627.5,4627.5,4300.75,4460.75,-1.0,-1.0,-1
2023-06-05 14:00:00-05:00,4460.75,4460.75,4449.5,4455.5,-1.0,-1.0,-1
2023-06-05 15:00:00-05:00,4455.5,4457.5,4455.25,4455.25,-1.0,-1.0,-1
2023-06-06 08:30:00-05:00,4450.25,4450.25,4444.0,4450.25,-1.0,-1.0,-1
2023-06-06 09:00:00-05:00,4450.25,4467.5,4450.0,4463.5,-1.0,-1.0,-1
2023-06-06 10:00:00-05:00,4463.5,4627.0,4453.25,4627.0,-1.0,-1.0,-1
2023-06-06 11:00:00-05:00,4627.0,4627.75,4300.75,4620.75,-1.0,-1.0,-1
2023-06-06 12:00:00-05:00,4620.75,4624.75,4300.75,4620.0,-1.0,-1.0,-1
2023-06-06 13:00:00-05:00,4620.0,4624.5,4620.0,4624.5,-1.0,-1.0,-1
2023-06-06 14:00:00-05:00,4624.5,4628.5,4300.75,4627.75,-1.0,-1.0,-1
2023-06-06 15:00:00-05:00,4627.75,4627.75,4300.75,4300.75,-1.0,-1.0,-1
2023-06-08 10:00:00-05:00,4463.0,4463.0,4461.0,4461.5,-1.0,-1.0,-1
2023-06-08 11:00:00-05:00,4461.5,4473.0,4459.25,4467.0,-1.0,-1.0,-1
2023-06-08 12:00:00-05:00,4467.0,4469.75,4466.75,4469.75,-1.0,-1.0,-1
2023-06-08 13:00:00-05:00,4469.75,4469.75,4469.75,4469.75,-1.0,-1.0,-1
2023-06-08 14:00:00-05:00,4469.75,4469.75,4469.75,4469.75,-1.0,-1.0,-1
2023-06-08 15:00:00-05:00,4473.0,4475.25,4472.25,4472.5,-1.0,-1.0,-1
2023-06-09 08:30:00-05:00,4481.75,4498.5,4481.75,4496.75,-1.0,-1.0,-1
2023-06-09 09:00:00-05:00,4496.75,4506.0,4493.0,4498.0,-1.0,-1.0,-1
2023-06-09 10:00:00-05:00,4498.0,4502.25,4477.75,4481.75,-1.0,-1.0,-1
2023-06-09 11:00:00-05:00,4481.75,4484.5,4473.75,4484.0,-1.0,-1.0,-1
2023-06-09 12:00:00-05:00,4484.0,4490.5,4483.75,4490.5,-1.0,-1.0,-1
2023-06-09 13:00:00-05:00,4490.5,4490.5,4490.25,4490.5,-1.0,-1.0,-1
2023-06-09 14:00:00-05:00,4487.5,4488.5,4484.5,4485.5,-1.0,-1.0,-1
2023-06-09 15:00:00-05:00,4485.5,4489.75,4429.0,4429.0,-1.0,-1.0,-1
2023-06-12 08:30:00-05:00,4494.75,4496.75,4488.5,4494.75,-1.0,-1.0,-1
2023-06-12 09:00:00-05:00,4494.75,4494.75,4488.5,4490.75,-1.0,-1.0,-1
2023-06-12 10:00:00-05:00,4490.75,4496.75,4490.5,4496.75,-1.0,-1.0,-1
2023-06-12 11:00:00-05:00,4496.75,4503.75,4496.5,4500.75,-1.0,-1.0,-1
2023-06-12 12:00:00-05:00,4500.75,4507.0,4500.5,4507.0,-1.0,-1.0,-1
2023-06-12 13:00:00-05:00,4507.0,4515.25,4506.75,4515.25,-1.0,-1.0,-1
2023-06-12 14:00:00-05:00,4515.25,4529.0,4513.0,4528.0,-1.0,-1.0,-1
2023-06-12 15:00:00-05:00,4528.0,4528.75,4525.0,4525.25,-1.0,-1.0,-1
2023-06-13 08:30:00-05:00,4534.75,4551.75,4534.0,4537.5,-1.0,-1.0,-1
2023-06-13 09:00:00-05:00,4537.5,4547.25,4529.5,4543.25,-1.0,-1.0,-1
2023-06-13 10:00:00-05:00,4543.25,4555.0,4541.0,4545.75,-1.0,-1.0,-1
2023-06-13 11:00:00-05:00,4545.75,4552.0,4542.5,4552.0,-1.0,-1.0,-1
2023-06-13 12:00:00-05:00,4552.0,4554.0,4548.75,4550.5,-1.0,-1.0,-1
2023-06-13 13:00:00-05:00,4550.5,4550.75,4537.5,4543.25,-1.0,-1.0,-1
2023-06-13 14:00:00-05:00,4543.25,4549.0,4543.0,4549.0,-1.0,-1.0,-1
2023-06-13 15:00:00-05:00,4549.0,4552.0,4548.75,4552.0,-1.0,-1.0,-1
2023-06-14 08:30:00-05:00,4552.25,4558.5,4550.25,4558.0,-1.0,-1.0,-1
2023-06-14 09:00:00-05:00,4558.0,4569.5,4556.0,4559.25,-1.0,-1.0,-1
2023-06-14 10:00:00-05:00,4559.25,4580.25,4558.0,4572.5,-1.0,-1.0,-1
2023-06-14 11:00:00-05:00,4572.5,4573.25,4567.25,4570.75,-1.0,-1.0,-1
2023-06-14 12:00:00-05:00,4570.75,4570.75,4560.5,4562.0,-1.0,-1.0,-1
2023-06-14 13:00:00-05:00,4543.75,4555.5,4521.5,4548.5,-1.0,-1.0,-1
2023-06-14 14:00:00-05:00,4548.5,4566.25,4537.75,4556.5,-1.0,-1.0,-1
2023-06-14 15:00:00-05:00,4556.5,4565.5,4556.25,4563.5,-1.0,-1.0,-1
2023-06-15 08:30:00-05:00,4545.75,4568.0,4545.5,4562.75,-1.0,-1.0,-1
2023-06-15 09:00:00-05:00,4562.75,4582.0,4562.5,4576.5,-1.0,-1.0,-1
2023-06-15 10:00:00-05:00,4576.5,4595.0,4576.25,4591.25,-1.0,-1.0,-1
2023-06-15 11:00:00-05:00,4591.25,4593.0,4587.75,4593.0,-1.0,-1.0,-1
2023-06-15 12:00:00-05:00,4593.0,4593.0,4593.0,4593.0,-1.0,-1.0,-1
2023-06-15 13:00:00-05:00,4604.75,4628.5,4597.75,4627.5,-1.0,-1.0,-1
2023-06-15 14:00:00-05:00,4627.5,4628.5,4612.0,4616.0,-1.0,-1.0,-1
2023-06-15 15:00:00-05:00,4616.0,4616.0,4605.0,4605.25,-1.0,-1.0,-1
2023-06-16 08:30:00-05:00,4626.5,4626.5,4493.0,4493.0,-1.0,-1.0,-1
2023-06-16 09:00:00-05:00,4493.0,4617.0,4493.0,4614.0,-1.0,-1.0,-1
2023-06-16 10:00:00-05:00,4614.0,4615.0,4609.0,4611.25,-1.0,-1.0,-1
2023-06-16 11:00:00-05:00,4611.25,4616.5,4611.25,4616.0,-1.0,-1.0,-1
2023-06-16 12:00:00-05:00,4616.0,4616.5,4612.25,4614.0,-1.0,-1.0,-1
2023-06-16 13:00:00-05:00,4614.0,4614.0,4607.25,4607.5,-1.0,-1.0,-1
2023-06-16 14:00:00-05:00,4607.5,4607.5,4596.0,4596.25,-1.0,-1.0,-1
2023-06-16 15:00:00-05:00,4596.25,4600.5,4493.0,4493.0,-1.0,-1.0,-1
2023-06-20 08:30:00-05:00,4577.25,4582.5,4573.75,4574.75,-1.0,-1.0,-1
2023-06-20 09:00:00-05:00,4574.75,4575.5,4552.5,4558.75,-1.0,-1.0,-1
2023-06-20 10:00:00-05:00,4558.75,4565.5,4558.75,4563.0,-1.0,-1.0,-1
2023-06-20 11:00:00-05:00,4563.0,4581.5,4561.0,4579.75,-1.0,-1.0,-1
2023-06-20 12:00:00-05:00,4579.75,4582.25,4576.25,4579.0,-1.0,-1.0,-1
2023-06-20 13:00:00-05:00,4579.0,4582.25,4575.25,4578.75,-1.0,-1.0,-1
2023-06-20 14:00:00-05:00,4578.75,4582.25,4575.25,4575.25,-1.0,-1.0,-1
2023-06-20 15:00:00-05:00,4575.25,4575.25,4570.0,4573.5,-1.0,-1.0,-1
2023-06-21 08:30:00-05:00,4562.75,4562.75,4550.5,4554.0,-1.0,-1.0,-1
2023-06-21 09:00:00-05:00,4554.0,4559.5,4545.25,4554.25,-1.0,-1.0,-1
2023-06-21 10:00:00-05:00,4554.25,4561.5,4546.25,4553.5,-1.0,-1.0,-1
2023-06-21 11:00:00-05:00,4553.5,4560.25,4552.5,4557.0,-1.0,-1.0,-1
2023-06-21 12:00:00-05:00,4557.0,4559.75,4550.75,4559.75,-1.0,-1.0,-1
2023-06-21 13:00:00-05:00,4559.75,4572.0,4559.75,4566.75,-1.0,-1.0,-1
2023-06-21 14:00:00-05:00,4566.75,4566.75,4549.25,4551.0,-1.0,-1.0,-1
2023-06-21 15:00:00-05:00,4551.0,4579.25,4490.0,4490.0,-1.0,-1.0,-1
2023-06-22 08:30:00-05:00,4540.0,4571.0,4539.0,4547.0,-1.0,-1.0,-1
2023-06-22 09:00:00-05:00,4547.0,4558.25,4540.75,4545.0,-1.0,-1.0,-1
2023-06-22 10:00:00-05:00,4545.0,4557.25,4545.0,4555.5,-1.0,-1.0,-1
2023-06-22 11:00:00-05:00,4555.5,4555.5,4550.25,4552.5,-1.0,-1.0,-1
2023-06-22 12:00:00-05:00,4552.5,4556.5,4544.25,4556.5,-1.0,-1.0,-1
2023-06-22 13:00:00-05:00,4556.5,4563.75,4555.75,4563.75,-1.0,-1.0,-1
2023-06-22 14:00:00-05:00,4563.75,4566.0,4553.75,4564.5,-1.0,-1.0,-1
2023-06-22 15:00:00-05:00,4564.5,4568.5,4562.75,4566.75,-1.0,-1.0,-1
2023-06-23 08:30:00-05:00,4528.0,4534.5,4526.25,4532.75,-1.0,-1.0,-1
2023-06-23 09:00:00-05:00,4532.75,4540.5,4530.75,4534.5,-1.0,-1.0,-1
2023-06-23 10:00:00-05:00,4534.5,4537.25,4527.25,4536.25,-1.0,-1.0,-1
2023-06-23 11:00:00-05:00,4536.25,4546.25,4535.5,4543.5,-1.0,-1.0,-1
2023-06-23 12:00:00-05:00,4543.5,4547.75,4543.0,4545.0,-1.0,-1.0,-1
2023-06-23 13:00:00-05:00,4545.0,4545.0,4528.25,4528.25,-1.0,-1.0,-1
2023-06-23 14:00:00-05:00,4528.25,4538.5,4522.75,4530.75,-1.0,-1.0,-1
2023-06-23 15:00:00-05:00,4530.75,4532.5,4524.5,4528.25,-1.0,-1.0,-1
2023-06-26 08:30:00-05:00,4524.5,4542.75,4524.25,4540.75,-1.0,-1.0,-1
2023-06-26 09:00:00-05:00,4540.75,4544.5,4524.75,4532.75,-1.0,-1.0,-1
2023-06-26 10:00:00-05:00,4532.75,4532.75,4521.25,4530.25,-1.0,-1.0,-1
2023-06-26 11:00:00-05:00,4530.25,4530.25,4515.75,4519.0,-1.0,-1.0,-1
2023-06-26 12:00:00-05:00,4519.0,4525.25,4517.75,4520.5,-1.0,-1.0,-1
2023-06-26 13:00:00-05:00,4520.5,4527.5,4516.5,4525.75,-1.0,-1.0,-1
2023-06-26 14:00:00-05:00,4525.75,4527.5,4511.75,4513.0,-1.0,-1.0,-1
2023-06-26 15:00:00-05:00,4513.0,4518.0,4513.0,4516.25,-1.0,-1.0,-1
2023-06-27 08:30:00-05:00,4520.5,4529.25,4519.0,4524.5,-1.0,-1.0,-1
2023-06-27 09:00:00-05:00,4524.5,4531.25,4517.0,4530.75,-1.0,-1.0,-1
2023-06-27 10:00:00-05:00,4530.75,4543.0,4523.75,4541.0,-1.0,-1.0,-1
2023-06-27 11:00:00-05:00,4541.0,4552.0,4541.0,4549.5,-1.0,-1.0,-1
2023-06-27 12:00:00-05:00,4549.5,4566.25,4547.75,4562.0,-1.0,-1.0,-1
2023-06-27 13:00:00-05:00,4562.0,4566.75,4559.5,4563.5,-1.0,-1.0,-1
2023-06-27 14:00:00-05:00,4563.5,4567.5,4560.25,4561.75,-1.0,-1.0,-1
2023-06-27 15:00:00-05:00,4561.75,4561.75,4558.25,4559.0,-1.0,-1.0,-1
2023-06-28 08:30:00-05:00,4550.25,4552.75,4542.5,4552.75,-1.0,-1.0,-1
2023-06-28 09:00:00-05:00,4552.75,4565.5,4546.0,4560.75,-1.0,-1.0,-1
2023-06-28 10:00:00-05:00,4560.75,4568.0,4555.25,4566.75,-1.0,-1.0,-1
2023-06-28 11:00:00-05:00,4566.75,4572.75,4546.0,4551.0,-1.0,-1.0,-1
2023-06-28 12:00:00-05:00,4551.0,4559.5,4546.25,4554.25,-1.0,-1.0,-1
2023-06-28 13:00:00-05:00,4554.25,4558.75,4551.0,4556.0,-1.0,-1.0,-1
2023-06-28 14:00:00-05:00,4556.0,4565.0,4546.5,4565.0,-1.0,-1.0,-1
2023-06-28 15:00:00-05:00,4565.0,4569.0,4564.25,4569.0,-1.0,-1.0,-1
2023-06-29 08:30:00-05:00,4561.5,4570.0,4560.5,4567.75,-1.0,-1.0,-1
2023-06-29 09:00:00-05:00,4567.75,4575.0,4562.25,4566.25,-1.0,-1.0,-1
2023-06-29 10:00:00-05:00,4566.25,4580.0,4564.75,4577.75,-1.0,-1.0,-1
2023-06-29 11:00:00-05:00,4577.75,4584.25,4577.5,4580.5,-1.0,-1.0,-1
2023-06-29 12:00:00-05:00,4580.5,4580.5,4574.25,4576.5,-1.0,-1.0,-1
2023-06-29 13:00:00-05:00,4576.5,4576.5,4469.75,4576.25,-1.0,-1.0,-1
2023-06-29 14:00:00-05:00,4576.25,4583.25,4576.25,4583.25,-1.0,-1.0,-1
2023-06-29 15:00:00-05:00,4583.25,4587.75,4582.5,4584.25,-1.0,-1.0,-1
2023-06-30 08:30:00-05:00,4618.0,4630.5,4496.25,4621.25,-1.0,-1.0,-1
2023-06-30 09:00:00-05:00,4621.25,4636.25,4621.25,4630.75,-1.0,-1.0,-1
2023-06-30 10:00:00-05:00,4630.75,4634.0,4624.75,4628.0,-1.0,-1.0,-1
2023-06-30 11:00:00-05:00,4628.0,4640.0,4626.5,4639.25,-1.0,-1.0,-1
2023-06-30 12:00:00-05:00,4639.25,4643.5,4638.5,4642.25,-1.0,-1.0,-1
2023-06-30 13:00:00-05:00,4642.25,4645.25,4641.0,4643.25,-1.0,-1.0,-1
2023-06-30 14:00:00-05:00,4643.25,4647.25,4637.5,4637.5,-1.0,-1.0,-1
2023-06-30 15:00:00-05:00,4637.5,4638.25,4500.0,4509.5,-1.0,-1.0,-1
2023-07-03 08:30:00-05:00,4634.25,4634.25,4500.75,4501.0,-1.0,-1.0,-1
2023-07-03 09:00:00-05:00,4637.75,4638.5,4628.5,4635.75,-1.0,-1.0,-1
2023-07-03 10:00:00-05:00,4635.75,4637.5,4635.5,4637.5,-1.0,-1.0,-1
2023-07-03 11:00:00-05:00,4637.5,4642.0,4633.5,4642.0,-1.0,-1.0,-1
2023-07-05 08:30:00-05:00,4620.0,4632.5,4617.25,4632.5,-1.0,-1.0,-1
2023-07-05 09:00:00-05:00,4635.0,4638.0,4629.0,4637.75,-1.0,-1.0,-1
2023-07-05 10:00:00-05:00,4637.75,4638.25,4628.75,4635.25,-1.0,-1.0,-1
2023-07-05 11:00:00-05:00,4635.25,4635.25,4623.5,4632.25,-1.0,-1.0,-1
2023-07-05 12:00:00-05:00,4632.25,4633.25,4624.75,4632.75,-1.0,-1.0,-1
2023-07-05 13:00:00-05:00,4626.5,4635.0,4626.0,4635.0,-1.0,-1.0,-1
2023-07-05 14:00:00-05:00,4635.0,4637.25,4634.75,4636.5,-1.0,-1.0,-1
2023-07-05 15:00:00-05:00,4636.5,4636.5,4633.5,4634.25,-1.0,-1.0,-1
2023-07-06 08:30:00-05:00,4587.25,4587.25,4574.75,4574.75,-1.0,-1.0,-1
2023-07-06 09:00:00-05:00,4573.0,4583.25,4567.0,4575.0,-1.0,-1.0,-1
2023-07-06 10:00:00-05:00,4575.0,4581.25,4574.0,4580.5,-1.0,-1.0,-1
2023-07-06 11:00:00-05:00,4580.5,4589.25,4580.5,4589.25,-1.0,-1.0,-1
2023-07-06 12:00:00-05:00,4589.25,4594.75,4584.25,4594.75,-1.0,-1.0,-1
2023-07-06 13:00:00-05:00,4594.75,4598.25,4587.0,4598.25,-1.0,-1.0,-1
2023-07-06 14:00:00-05:00,4598.25,4598.25,4589.0,4597.5,-1.0,-1.0,-1
2023-07-06 15:00:00-05:00,4597.5,4597.5,4589.75,4590.0,-1.0,-1.0,-1
2023-07-07 08:30:00-05:00,4587.75,4596.75,4580.75,4596.75,-1.0,-1.0,-1
2023-07-07 09:00:00-05:00,4596.75,4597.75,4585.75,4593.5,-1.0,-1.0,-1
2023-07-07 10:00:00-05:00,4593.5,4599.5,4591.0,4599.5,-1.0,-1.0,-1
2023-07-07 11:00:00-05:00,4599.5,4619.25,4597.0,4619.25,-1.0,-1.0,-1
2023-07-07 12:00:00-05:00,4619.25,4623.5,4612.25,4614.75,-1.0,-1.0,-1
2023-07-07 13:00:00-05:00,4614.75,4616.0,4608.25,4608.5,-1.0,-1.0,-1
2023-07-07 14:00:00-05:00,4608.5,4609.75,4581.0,4582.5,-1.0,-1.0,-1
2023-07-07 15:00:00-05:00,4582.5,4594.0,4582.25,4584.75,-1.0,-1.0,-1
2023-07-10 08:30:00-05:00,4577.0,4589.25,4577.0,4578.0,-1.0,-1.0,-1
2023-07-10 09:00:00-05:00,4588.5,4594.5,4582.5,4584.0,-1.0,-1.0,-1
2023-07-10 10:00:00-05:00,4584.0,4587.25,4578.25,4582.0,-1.0,-1.0,-1
2023-07-10 11:00:00-05:00,4582.0,4585.25,4573.0,4585.25,-1.0,-1.0,-1
2023-07-10 12:00:00-05:00,4585.25,4588.5,4583.75,4585.25,-1.0,-1.0,-1
2023-07-10 13:00:00-05:00,4585.25,4590.25,4581.25,4590.25,-1.0,-1.0,-1
2023-07-10 14:00:00-05:00,4590.25,4595.0,4585.25,4595.0,-1.0,-1.0,-1
2023-07-10 15:00:00-05:00,4595.0,4597.5,4592.25,4592.25,-1.0,-1.0,-1
2023-07-11 08:30:00-05:00,4599.25,4604.75,4592.5,4594.25,-1.0,-1.0,-1
2023-07-11 09:00:00-05:00,4594.25,4602.0,4590.0,4602.0,-1.0,-1.0,-1
2023-07-11 10:00:00-05:00,4602.0,4609.0,4596.0,4609.0,-1.0,-1.0,-1
2023-07-11 11:00:00-05:00,4609.0,4612.25,4602.5,4607.0,-1.0,-1.0,-1
2023-07-11 12:00:00-05:00,4607.0,4608.75,4601.75,4606.25,-1.0,-1.0,-1
2023-07-11 13:00:00-05:00,4606.25,4610.75,4598.75,4610.25,-1.0,-1.0,-1
2023-07-11 14:00:00-05:00,4610.25,4627.0,4607.75,4622.75,-1.0,-1.0,-1
2023-07-11 15:00:00-05:00,4622.75,4622.75,4618.5,4618.75,-1.0,-1.0,-1
2023-07-12 08:30:00-05:00,4655.75,4661.5,4650.25,4661.0,-1.0,-1.0,-1
2023-07-12 09:00:00-05:00,4661.0,4666.0,4657.0,4661.5,-1.0,-1.0,-1
2023-07-12 10:00:00-05:00,4661.5,4667.0,4647.25,4649.25,-1.0,-1.0,-1
2023-07-12 11:00:00-05:00,4649.25,4657.5,4646.0,4655.25,-1.0,-1.0,-1
2023-07-12 12:00:00-05:00,4655.25,4660.5,4654.5,4659.25,-1.0,-1.0,-1
2023-07-12 13:00:00-05:00,4659.25,4663.75,4656.5,4658.75,-1.0,-1.0,-1
2023-07-12 14:00:00-05:00,4658.75,4660.0,4649.75,4656.5,-1.0,-1.0,-1
2023-07-12 15:00:00-05:00,4656.5,4659.75,4655.75,4657.75,-1.0,-1.0,-1
2023-07-13 08:30:00-05:00,4671.5,4679.25,4667.5,4678.5,-1.0,-1.0,-1
2023-07-13 09:00:00-05:00,4678.5,4679.75,4674.5,4678.25,-1.0,-1.0,-1
2023-07-13 10:00:00-05:00,4678.25,4680.25,4674.5,4679.25,-1.0,-1.0,-1
2023-07-13 11:00:00-05:00,4679.25,4683.25,4679.0,4680.75,-1.0,-1.0,-1
2023-07-13 12:00:00-05:00,4680.75,4683.25,4677.0,4682.25,-1.0,-1.0,-1
2023-07-13 13:00:00-05:00,4682.25,4687.75,4682.0,4687.75,-1.0,-1.0,-1
2023-07-13 14:00:00-05:00,4687.75,4699.0,4687.75,4691.5,-1.0,-1.0,-1
2023-07-13 15:00:00-05:00,4691.5,4694.0,4680.25,4680.25,-1.0,-1.0,-1
2023-07-14 08:30:00-05:00,4697.5,4704.0,4535.75,4536.0,-1.0,-1.0,-1
2023-07-14 09:00:00-05:00,4692.5,4710.75,4692.25,4696.75,-1.0,-1.0,-1
2023-07-14 10:00:00-05:00,4696.75,4703.0,4696.0,4703.0,-1.0,-1.0,-1
2023-07-14 11:00:00-05:00,4703.0,4703.75,4688.0,4694.5,-1.0,-1.0,-1
2023-07-14 12:00:00-05:00,4694.5,4695.25,4685.75,4693.75,-1.0,-1.0,-1
2023-07-14 13:00:00-05:00,4693.75,4700.5,4529.25,4690.25,-1.0,-1.0,-1
2023-07-14 14:00:00-05:00,4690.25,4690.75,4680.5,4688.75,-1.0,-1.0,-1
2023-07-14 15:00:00-05:00,4688.75,4688.75,4684.25,4684.5,-1.0,-1.0,-1
2023-07-17 08:30:00-05:00,4683.75,4683.75,4683.75,4683.75,-1.0,-1.0,-1
2023-07-17 09:00:00-05:00,4683.75,4683.75,4683.75,4683.75,-1.0,-1.0,-1
2023-07-17 10:00:00-05:00,4683.75,4683.75,4683.75,4683.75,-1.0,-1.0,-1
2023-07-17 11:00:00-05:00,4683.75,4683.75,4683.75,4683.75,-1.0,-1.0,-1
2023-07-17 12:00:00-05:00,4683.75,4683.75,4683.75,4683.75,-1.0,-1.0,-1
2023-07-17 13:00:00-05:00,4683.75,4683.75,4683.75,4683.75,-1.0,-1.0,-1
2023-07-17 14:00:00-05:00,4683.75,4683.75,4683.75,4683.75,-1.0,-1.0,-1
2023-07-17 15:00:00-05:00,4570.0,4570.0,4570.0,4570.0,-1.0,-1.0,-1
2023-07-18 14:00:00-05:00,4570.0,4570.0,4570.0,4570.0,-1.0,-1.0,-1
2023-07-18 15:00:00-05:00,4570.0,4570.0,4570.0,4570.0,-1.0,-1.0,-1
2023-07-19 08:30:00-05:00,4747.0,4758.25,4746.75,4757.5,-1.0,-1.0,-1
2023-07-19 09:00:00-05:00,4757.5,4767.5,4743.0,4750.0,-1.0,-1.0,-1
2023-07-19 10:00:00-05:00,4750.0,4757.5,4748.5,4756.25,-1.0,-1.0,-1
2023-07-19 11:00:00-05:00,4756.25,4760.5,4745.0,4750.0,-1.0,-1.0,-1
2023-07-19 12:00:00-05:00,4750.0,4750.0,4563.25,4570.0,-1.0,-1.0,-1
2023-07-19 13:00:00-05:00,4570.0,4751.0,4564.25,4751.0,-1.0,-1.0,-1
2023-07-19 14:00:00-05:00,4751.0,4757.25,4747.0,4748.5,-1.0,-1.0,-1
2023-07-19 15:00:00-05:00,4748.5,4749.75,4743.25,4748.5,-1.0,-1.0,-1
2023-07-20 08:30:00-05:00,4736.5,4745.5,4735.0,4743.0,-1.0,-1.0,-1
2023-07-20 09:00:00-05:00,4743.0,4744.25,4723.5,4731.75,-1.0,-1.0,-1
2023-07-20 10:00:00-05:00,4731.75,4731.75,4555.5,4570.0,-1.0,-1.0,-1
2023-07-20 11:00:00-05:00,4570.0,4733.0,4555.25,4729.75,-1.0,-1.0,-1
2023-07-20 12:00:00-05:00,4729.75,4732.25,4727.25,4729.25,-1.0,-1.0,-1
2023-07-20 13:00:00-05:00,4729.25,4729.25,4715.75,4720.25,-1.0,-1.0,-1
2023-07-20 14:00:00-05:00,4720.25,4721.5,4709.75,4716.75,-1.0,-1.0,-1
2023-07-20 15:00:00-05:00,4716.75,4720.0,4716.75,4718.75,-1.0,-1.0,-1
2023-07-21 08:30:00-05:00,4733.5,4734.75,4720.25,4722.75,-1.0,-1.0,-1
2023-07-21 09:00:00-05:00,4722.75,4729.25,4716.5,4725.5,-1.0,-1.0,-1
2023-07-21 10:00:00-05:00,4725.5,4734.25,4725.25,4730.5,-1.0,-1.0,-1
2023-07-21 11:00:00-05:00,4730.5,4730.5,4570.0,4570.0,-1.0,-1.0,-1
2023-07-21 12:00:00-05:00,4570.0,4735.75,4570.0,4734.5,-1.0,-1.0,-1
2023-07-21 13:00:00-05:00,4734.5,4735.75,4725.5,4725.75,-1.0,-1.0,-1
2023-07-21 14:00:00-05:00,4725.75,4725.75,4716.75,4717.0,-1.0,-1.0,-1
2023-07-21 15:00:00-05:00,4717.0,4737.75,4570.0,4570.0,-1.0,-1.0,-1
2023-07-24 08:30:00-05:00,4729.0,4739.25,4570.0,4726.5,-1.0,-1.0,-1
2023-07-24 09:00:00-05:00,4726.5,4738.5,4724.25,4737.25,-1.0,-1.0,-1
2023-07-24 10:00:00-05:00,4737.25,4741.0,4733.25,4739.75,-1.0,-1.0,-1
2023-07-24 11:00:00-05:00,4739.75,4741.0,4560.5,4570.0,-1.0,-1.0,-1
2023-07-24 12:00:00-05:00,4570.0,4743.0,4570.0,4743.0,-1.0,-1.0,-1
2023-07-24 13:00:00-05:00,4743.0,4745.5,4734.0,4738.0,-1.0,-1.0,-1
2023-07-24 14:00:00-05:00,4738.0,4739.25,4730.25,4738.0,-1.0,-1.0,-1
2023-07-24 15:00:00-05:00,4738.0,4740.5,4736.5,4739.0,-1.0,-1.0,-1
2023-07-25 08:30:00-05:00,4733.25,4746.0,4733.0,4742.25,-1.0,-1.0,-1
2023-07-25 09:00:00-05:00,4742.25,4744.75,4739.5,4741.0,-1.0,-1.0,-1
2023-07-25 10:00:00-05:00,4741.0,4749.75,4739.5,4748.5,-1.0,-1.0,-1
2023-07-25 11:00:00-05:00,4748.5,4749.75,4734.25,4740.0,-1.0,-1.0,-1
2023-07-25 12:00:00-05:00,4740.0,4755.25,4737.0,4752.75,-1.0,-1.0,-1
2023-07-25 13:00:00-05:00,4752.75,4762.5,4752.5,4754.0,-1.0,-1.0,-1
2023-07-25 14:00:00-05:00,4754.0,4757.75,4748.75,4750.25,-1.0,-1.0,-1
2023-07-25 15:00:00-05:00,4750.25,4761.25,4744.5,4760.0,-1.0,-1.0,-1
2023-07-26 08:30:00-05:00,4743.0,4748.75,4742.25,4745.5,-1.0,-1.0,-1
2023-07-26 09:00:00-05:00,4745.5,4747.5,4738.0,4739.5,-1.0,-1.0,-1
2023-07-26 10:00:00-05:00,4739.5,4747.0,4738.0,4747.0,-1.0,-1.0,-1
2023-07-26 11:00:00-05:00,4747.0,4748.25,4738.0,4739.5,-1.0,-1.0,-1
2023-07-26 12:00:00-05:00,4739.5,4810.25,4630.0,4630.0,-1.0,-1.0,-1
2023-07-26 13:00:00-05:00,4630.0,4767.5,4630.0,4757.5,-1.0,-1.0,-1
2023-07-26 14:00:00-05:00,4757.5,4759.25,4557.5,4752.75,-1.0,-1.0,-1
2023-07-26 15:00:00-05:00,4752.75,4764.0,4565.25,4630.0,-1.0,-1.0,-1
2023-07-27 08:30:00-05:00,4786.0,4834.5,4783.5,4820.5,-1.0,-1.0,-1
2023-07-27 09:00:00-05:00,4820.5,4820.5,4630.0,4630.0,-1.0,-1.0,-1
2023-07-27 10:00:00-05:00,4630.0,4630.0,4630.0,4630.0,-1.0,-1.0,-1
2023-07-27 11:00:00-05:00,4630.0,4827.5,4630.0,4782.0,-1.0,-1.0,-1
2023-07-27 12:00:00-05:00,4782.0,4783.25,4755.25,4758.0,-1.0,-1.0,-1
